Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longitude
Mont Albert,1/24 St Johns Av,2,u,820000,S,hockingstuart,8/4/2017,11.8,3127,,,,,,,,,
Mont Albert,1 Howson Ct,4,h,2100000,VB,Harcourts,13/05/2017,11.8,3127,4,2,5,719,271,1950,Whitehorse,,
Mont Albert,4 Lightfoot St,3,h,,S,Jellis,13/05/2017,11.8,3127,3,2,2,682,,,Whitehorse,-37.81195,
Mont Albert,22 Smythe Av,4,h,2660000,S,Jellis,13/05/2017,11.8,3127,,,,,,,,-37.81316,145.10819
Mont Albert,141 Windsor Cr,2,h,665000,PI,Woodards,13/05/2017,11.8,3127,,,,,,,,,145.1054
Mont Albert,1/389 Mont Albert Rd,2,u,442500,SP,Ham,20/05/2017,11.8,3127,2,1,1,0,,1960,Whitehorse,,
Mont Albert,47 View St,3,h,1587000,S,Marshall,20/05/2017,11.8,3127,3,2,2,624,,,Whitehorse,-37.82121,
Mont Albert,7 Grace St,4,h,2365000,S,Marshall,29/04/2017,11.8,3127,4,2,2,636,,1920,Whitehorse,-37.82033,145.10635
Mont Albert,3/82 Victoria Cr,2,u,651500,S,Fletchers,29/04/2017,11.8,3127,,,,,,,,-37.81272,145.11047
Mont Albert,24 View St,5,h,,SP,RW,29/04/2017,11.8,3127,5,5,4,936,309,1970,Whitehorse,,145.10701
Moonee Ponds,8/128 Park St,1,u,296000,PI,Village,6/5/2017,6.9,3039,1,1,1,0,,,Moonee Valley,-37.82396,
Moonee Ponds,31 Pattison St,4,h,1531000,S,Rendina,6/5/2017,6.9,3039,4,2,3,508,,,Moonee Valley,-37.76051,145.11002
Moonee Ponds,907/341 Ascot Vale Rd,2,u,439000,S,Frank,8/4/2017,6.9,3039,2,1,1,0,70,2005,Moonee Valley,-37.77092,144.90713
Moonee Ponds,75 Bowen St,2,h,1040000,S,Nelson,8/4/2017,6.9,3039,2,1,2,313,95,1920,Moonee Valley,-37.76785,144.93383
Moonee Ponds,9 Corio St,3,h,1670000,S,Brad,8/4/2017,6.9,3039,3,2,2,803,166,1915,Moonee Valley,-37.76629,144.92453
Moonee Ponds,47 Derby St,4,h,,S,Rendina,8/4/2017,6.9,3039,4,4,2,403,297,2012,Moonee Valley,-37.76272,144.9098
Moonee Ponds,99 Eglinton St,4,h,1940000,PI,Frank,8/4/2017,6.9,3039,4,2,3,675,228,1920,Moonee Valley,-37.76407,144.90469
Moonee Ponds,27/15 Moore St,2,u,560000,PI,Alexkarbon,8/4/2017,6.9,3039,2,2,1,0,63,2015,Moonee Valley,-37.76861,144.91136
Moonee Ponds,79 Ormond Rd,2,h,940000,S,Brad,8/4/2017,6.9,3039,2,1,2,428,,,Moonee Valley,-37.76752,144.91201
Moonee Ponds,109 Waverley St,4,h,1515000,S,Nelson,8/4/2017,6.9,3039,4,2,3,574,203,1910,Moonee Valley,-37.77302,144.91997
Moonee Ponds,11A Murray St,3,h,1100000,VB,Nelson,13/05/2017,6.9,3039,3,2,1,169,,,Moonee Valley,-37.76438,144.93317
Moonee Ponds,13 Ophir St,2,h,1350000,S,Jellis,13/05/2017,6.9,3039,2,1,1,459,,,Moonee Valley,-37.75947,144.90605
Moonee Ponds,119 Park St,5,h,2300000,PI,Nelson,13/05/2017,6.9,3039,5,2,2,597,322,1930,Moonee Valley,-37.75888,144.92548
Moonee Ponds,121 Vine St,2,h,1302500,S,Jellis,13/05/2017,6.9,3039,2,1,2,455,,,Moonee Valley,-37.76109,144.91836
Moonee Ponds,72 Clarinda Rd,3,h,1420200,S,Purplebricks,20/05/2017,6.9,3039,3,2,2,543,,,Moonee Valley,-37.76915,144.90946
Moonee Ponds,20 Huntly St,2,h,970000,S,Nelson,20/05/2017,6.9,3039,2,1,2,272,85,1900,Moonee Valley,-37.76192,144.93527
Moonee Ponds,16 Latrobe St,4,h,1900000,VB,Jellis,20/05/2017,6.9,3039,,,,,,,,-37.7641,144.90826
Moonee Ponds,6A McPherson St,3,h,1070000,S,Nelson,20/05/2017,6.9,3039,3,1,2,231,130,1995,Moonee Valley,,144.90727
Moonee Ponds,13/1 Ardmillan Rd,3,t,,VB,Biggin,29/04/2017,6.9,3039,3,2,2,3705,126,2007,Moonee Valley,-37.76156,
Moonee Ponds,503/341 Ascot Vale Rd,2,u,542000,SA,Hodges,29/04/2017,6.9,3039,2,2,1,0,82,2004,Moonee Valley,-37.76374,144.92837
Moonee Ponds,65 Darling St,3,h,1240000,S,McDonald,29/04/2017,6.9,3039,3,2,2,275,106,1880,Moonee Valley,-37.76785,144.91729
Moonee Ponds,25 George St,4,h,955000,S,Woodards,29/04/2017,6.9,3039,4,2,3,431,246,1910,Moonee Valley,-37.76701,144.92453
Moonee Ponds,8 Milfay Av,4,h,1680000,S,Nelson,29/04/2017,6.9,3039,,,,,,,,-37.76153,144.91081
Moonee Ponds,12 Sydenham St,3,t,,S,Barry,29/04/2017,6.9,3039,3,2,2,293,,,Moonee Valley,,144.90936
Moonee Ponds,33A Vine St,3,t,1410000,PI,Nelson,29/04/2017,6.9,3039,3,3,2,256,,,Moonee Valley,-37.76505,
Moonee Ponds,38 Wordsworth St,2,h,,SP,Maddison,29/04/2017,6.9,3039,2,1,2,280,100,1960,Moonee Valley,-37.76849,144.91801
Murrumbeena,7 Merrimu St,4,h,1656000,S,Mandy,6/5/2017,12.1,3163,4,2,2,651,199,1940,Glen Eira,-37.77123,144.92938
Murrumbeena,3/15 Sydney St,1,u,,S,Buxton,8/4/2017,12.1,3163,1,1,1,0,,,Glen Eira,-37.88789,144.92897
Murrumbeena,2/13 Walker St,2,h,707000,S,Gary,8/4/2017,12.1,3163,2,1,1,646,92,,Glen Eira,-37.88841,145.07681
Murrumbeena,1/9 Howe St,2,u,770000,PI,Buxton,13/05/2017,12.1,3163,2,1,3,194,,,Glen Eira,-37.8949,145.06828
Murrumbeena,6/51 Murrumbeena Rd,2,u,582000,S,Gary,13/05/2017,12.1,3163,2,1,2,1113,93,2010,Glen Eira,-37.89533,145.07202
Murrumbeena,11 Strathearn Av,3,h,1200000,S,Ray,13/05/2017,12.1,3163,,,,,,,,-37.88917,145.07313
Murrumbeena,8 Thaxted Rd,3,h,,S,Jellis,13/05/2017,12.1,3163,3,2,2,664,140,1960,Glen Eira,,145.0664
Murrumbeena,4/12 Dalny Rd,2,u,490000,SP,Buxton,20/05/2017,12.1,3163,2,1,1,0,,,Glen Eira,-37.89849,
Murrumbeena,24 Kinlock Av,4,h,1600000,S,Buxton,20/05/2017,12.1,3163,,,,,,,,-37.9025,145.06841
Murrumbeena,7 Swan Rd,4,h,,SN,J,20/05/2017,12.1,3163,4,2,2,696,,,Glen Eira,,145.066
Murrumbeena,5 Donal St,3,h,1255000,S,hockingstuart,22/04/2017,12.1,3163,3,1,2,557,108,1950,Glen Eira,-37.90128,
Murrumbeena,1/5 Dunoon St,2,u,420500,S,Woodards,22/04/2017,12.1,3163,2,1,1,0,,,Glen Eira,-37.90589,145.07029
Murrumbeena,5/25 Hobart Rd,1,u,261000,PI,Woodards,22/04/2017,12.1,3163,1,1,1,0,,1960,Glen Eira,-37.8913,145.07328
Murrumbeena,1/211 Murrumbeena Rd,2,u,535000,PI,Fletchers,22/04/2017,12.1,3163,2,1,1,77,77,1970,Glen Eira,-37.88666,145.06725
Murrumbeena,52 Wallace Av,2,h,1416000,S,hockingstuart,22/04/2017,12.1,3163,,,,,,,,-37.89993,145.06993
Murrumbeena,17/41 Murrumbeena Rd,2,u,586000,SP,Fletchers,29/04/2017,12.1,3163,2,2,1,0,75,2013,Glen Eira,,145.06432
Murrumbeena,1/9 Packer St,2,u,926000,S,hockingstuart,29/04/2017,12.1,3163,2,1,2,308,,2008,Glen Eira,-37.88822,
Newport,28 Agg St,4,h,1230000,SP,Gunn&Co,6/5/2017,8.4,3015,4,2,1,402,146,1925,Hobsons Bay,-37.89072,145.06658
Newport,74 Challis St,4,h,1560000,S,Village,6/5/2017,8.4,3015,4,2,3,480,235,1940,Hobsons Bay,-37.84334,145.0761
Newport,83 Elizabeth St,3,h,2000000,S,Sweeney,6/5/2017,8.4,3015,3,1,2,1070,,,Hobsons Bay,-37.84392,144.87742
Newport,15 Oxford St,3,h,,PI,Williams,6/5/2017,8.4,3015,3,2,2,457,,,Hobsons Bay,-37.83601,144.87329
Newport,38 Speight St,2,h,820000,S,RT,6/5/2017,8.4,3015,2,1,1,342,,,Hobsons Bay,-37.84035,144.87841
Newport,58 Alma Tce,3,h,1530000,S,Greg,8/4/2017,8.4,3015,3,1,2,588,,,Hobsons Bay,-37.84249,144.87621
Newport,298 Douglas Pde,3,h,1400000,SP,Raine,8/4/2017,8.4,3015,3,1,4,644,,,Hobsons Bay,-37.84854,144.87664
Newport,12 Durkin St,3,h,1200000,S,Williams,8/4/2017,8.4,3015,3,1,0,484,,,Hobsons Bay,-37.84567,144.89085
Newport,7 Elgin St,3,h,1325500,S,hockingstuart,8/4/2017,8.4,3015,3,2,0,367,,,Hobsons Bay,-37.84367,144.89238
Newport,56 Hall St,2,h,890000,S,Sweeney,8/4/2017,8.4,3015,2,1,0,165,9,,Hobsons Bay,-37.84401,144.88094
Newport,9 Laurie St,4,h,1120000,S,hockingstuart,8/4/2017,8.4,3015,,,,,,,,-37.84152,144.88902
Newport,188 Mason St,4,h,,VB,Jas,8/4/2017,8.4,3015,4,3,2,267,,,Hobsons Bay,,144.88395
Newport,5/58 Mason St,2,u,497000,S,Williams,8/4/2017,8.4,3015,2,1,1,,,,,-37.8405,
Newport,10A Railway Pde,3,h,,SN,Village,8/4/2017,8.4,3015,,,,,,,,-37.84181,144.8666
Newport,195 Blackshaws Rd,3,h,975000,S,RT,13/05/2017,8.4,3015,3,2,2,333,192,2010,Hobsons Bay,,144.87819
Newport,7 Clyde St,5,h,1820000,SP,Sweeney,13/05/2017,8.4,3015,5,2,7,760,229,1935,Hobsons Bay,-37.83342,
Newport,17 Gordon St,3,t,900000,S,Greg,13/05/2017,8.4,3015,3,2,2,575,128,2017,Hobsons Bay,-37.84367,144.86733
Newport,11 Margaret St,3,t,870000,S,Greg,13/05/2017,8.4,3015,,,,,,,,-37.8389,144.86504
Newport,1/167 Blackshaws Rd,3,h,,S,RT,20/05/2017,8.4,3015,,,,,,,,,144.86656
Newport,14 Breadalbane Pl,3,h,1410000,SP,Williams,20/05/2017,8.4,3015,3,2,2,315,,,Hobsons Bay,,
Newport,33 Bunbury St,1,h,1700000,S,Jas,20/05/2017,8.4,3015,1,1,0,622,,,Hobsons Bay,-37.84959,
Newport,296 Douglas Pde,3,h,,SP,Raine,20/05/2017,8.4,3015,3,1,2,528,,,Hobsons Bay,-37.84969,144.88681
Newport,139 Blackshaws Rd,4,h,956000,S,Sweeney,22/04/2017,8.4,3015,4,2,4,540,113,1970,Hobsons Bay,-37.84581,144.89025
Newport,21 Junction St,2,h,1215000,SP,Jas,22/04/2017,8.4,3015,2,1,2,482,,,Hobsons Bay,-37.83389,144.89236
Newport,2 Maddox Rd,3,h,828000,SP,Jas,22/04/2017,8.4,3015,3,1,2,459,,,Hobsons Bay,-37.83578,144.87161
Newport,74 Oxford St,4,h,1650000,S,Greg,22/04/2017,8.4,3015,4,1,4,837,173,1930,Hobsons Bay,-37.84154,144.8803
Newport,74 Alma Tce,4,h,2337000,S,Williams,29/04/2017,8.4,3015,4,2,3,580,222,1890,Hobsons Bay,-37.83699,144.8698
Newport,11 Challis St,3,h,1370000,S,Jas,29/04/2017,8.4,3015,3,1,3,752,,,Hobsons Bay,-37.84768,144.87722
Newport,1 Elphin St,2,h,1070000,S,Jas,29/04/2017,8.4,3015,2,1,3,480,,,Hobsons Bay,-37.84807,144.89027
Newport,63 Hobson St,3,h,1075000,SP,Raine,29/04/2017,8.4,3015,3,1,0,452,146,1950,Hobsons Bay,-37.84307,144.87213
Newport,16 Thorpe St,3,h,1100000,PI,Sweeney,29/04/2017,8.4,3015,3,1,6,761,,,Hobsons Bay,-37.84017,144.89192
Newport,118a Woods St,3,t,,PI,hockingstuart,29/04/2017,8.4,3015,,,,,,,,-37.84644,144.88856
Niddrie,30 Carrington Rd,3,h,1312000,S,Brad,6/5/2017,11.2,3042,3,1,1,650,,,Moonee Valley,,144.86495
Niddrie,13 George St,3,h,960000,S,Nelson,6/5/2017,11.2,3042,3,1,2,626,,,Moonee Valley,-37.73745,
Niddrie,13 Haldane Rd,3,h,935000,S,Purplebricks,6/5/2017,11.2,3042,3,1,2,657,,,Moonee Valley,-37.7421,144.8885
Niddrie,21 Ryder St,3,h,810000,S,Barry,8/4/2017,11.2,3042,3,2,1,297,139,1955,Moonee Valley,-37.73562,144.88511
Niddrie,60 Teague St,3,h,1200000,S,Brad,8/4/2017,11.2,3042,3,1,1,650,,,Moonee Valley,-37.73795,144.88585
Niddrie,24 The Avenue,3,h,850000,PI,Barry,8/4/2017,11.2,3042,3,2,2,795,,,Moonee Valley,-37.74355,144.88649
Niddrie,59 Hoffmans Rd,3,h,944000,S,Barry,13/05/2017,11.2,3042,3,1,2,597,,,Moonee Valley,-37.73603,144.88559
Niddrie,2/34 Haldane Rd,2,u,510000,VB,Barry,20/05/2017,11.2,3042,2,1,1,167,69,2013,Moonee Valley,-37.74732,144.87708
Niddrie,4/503 Keilor Rd,1,u,325000,PI,Nelson,20/05/2017,11.2,3042,1,1,1,710,58,2015,Moonee Valley,-37.73433,144.89049
Niddrie,1/79 Coghlan St,3,t,800000,PI,Barry,29/04/2017,11.2,3042,3,2,2,202,151,2015,Moonee Valley,-37.73553,144.88241
Niddrie,13 Hotham Rd,3,h,1450000,PI,Barry,29/04/2017,11.2,3042,3,1,1,650,,,Moonee Valley,-37.74176,144.88738
Niddrie,204/4 Hotham Rd,3,u,500000,SP,Nelson,29/04/2017,11.2,3042,3,1,1,1218,94,2012,Moonee Valley,-37.73684,144.88333
Niddrie,20 Rutland St,1,h,1405000,S,Barry,29/04/2017,11.2,3042,1,1,0,649,,,Moonee Valley,-37.73603,144.88862
Northcote,48 Charles St,2,h,1343000,S,Jellis,6/5/2017,5.5,3070,2,1,1,263,,,Darebin,-37.73558,144.88861
Northcote,12/412 High St,2,u,680000,SP,McGrath,6/5/2017,5.5,3070,2,2,1,1106,70,2009,Darebin,-37.77698,144.87991
Northcote,2/19 Glanfield St,2,h,695000,S,Barry,8/4/2017,5.5,3070,2,1,1,120,,1975,Darebin,-37.76787,144.99198
Northcote,16/341 Heidelberg Rd,2,u,420000,VB,McGrath,8/4/2017,5.5,3070,2,1,1,1000,,,Darebin,-37.77147,144.99939
Northcote,50 Herbert St,3,h,1300000,SP,Jellis,8/4/2017,5.5,3070,3,1,0,191,108,1915,Darebin,-37.78364,145.00749
Northcote,23A Johnson St,2,h,995000,PI,Purplebricks,8/4/2017,5.5,3070,2,1,2,228,110,2004,Darebin,-37.77174,145.01393
Northcote,157 Bastings St,5,h,1750000,PI,Nelson,13/05/2017,5.5,3070,5,2,0,406,225,1900,Darebin,-37.76338,144.99504
Northcote,168 Separation St,2,h,,PI,Barry,13/05/2017,5.5,3070,2,2,2,624,129,1920,Darebin,-37.77513,144.99845
Northcote,118 Westgarth St,4,h,1822000,S,Nelson,13/05/2017,5.5,3070,4,1,8,728,,1900,Darebin,-37.77049,145.0099
Northcote,6/229 Westgarth St,1,u,280000,VB,Haughton,13/05/2017,5.5,3070,1,1,1,0,,1970,Darebin,-37.78248,145.00776
Northcote,134 Charles St,4,h,,S,Nelson,20/05/2017,5.5,3070,4,2,1,383,,,Darebin,-37.78267,145.00719
Northcote,67 Charles St,2,h,1100000,SP,Jellis,20/05/2017,5.5,3070,2,1,1,189,,,Darebin,-37.77752,145.01127
Northcote,8 Hillside Av,3,h,1295000,S,Harrington,20/05/2017,5.5,3070,,,,,,,,-37.77668,144.9962
Northcote,3 Northcote St,3,h,1610000,SP,Nelson,20/05/2017,5.5,3070,3,2,1,411,,,Darebin,,144.99237
Northcote,198 Victoria Rd,2,h,970000,PI,LITTLE,20/05/2017,5.5,3070,2,1,1,326,,,Darebin,-37.77442,
Northcote,39 Victoria Rd,2,h,970000,S,McGrath,20/05/2017,5.5,3070,2,2,1,173,,,Darebin,-37.76806,145.00769
Northcote,603/8 Breavington Wy,1,u,440000,S,Nelson,22/04/2017,5.5,3070,,,,,,,,-37.78064,145.01186
Northcote,1/96 Jenkins St,3,t,1000000,SP,McGrath,22/04/2017,5.5,3070,,,,,,,,,145.00974
Northcote,21 Mitchell St,4,h,2990000,S,McGrath,22/04/2017,5.5,3070,4,1,2,557,,,Darebin,,
Northcote,15 South Cr,2,h,1006000,S,Nelson,22/04/2017,5.5,3070,,,,,,,,-37.77211,
Northcote,133 Beavers Rd,2,h,1050000,S,Jellis,29/04/2017,5.5,3070,2,1,1,181,85,1925,Darebin,,145.00042
Northcote,12 Ellesmere St,2,h,1290000,S,Nelson,29/04/2017,5.5,3070,2,1,0,259,,,Darebin,-37.76587,
Northcote,16/341 Heidelberg Rd,2,u,471250,S,McGrath,29/04/2017,5.5,3070,2,1,1,1000,,,Darebin,-37.77405,144.99027
Northcote,99 Kellett St,3,h,1235000,S,Ray,29/04/2017,5.5,3070,3,1,1,534,127,1960,Darebin,-37.78364,145.00729
Northcote,78A Victoria Rd,2,t,,SN,Barry,29/04/2017,5.5,3070,2,1,1,194,,2000,Darebin,-37.76768,145.01393
Oak Park,15 Kiama St,2,t,600000,S,Nelson,6/5/2017,11.5,3046,2,1,1,161,112,2015,Moreland,-37.77745,145.01424
Oak Park,1 Ash Gr,3,h,955000,S,Considine,8/4/2017,11.5,3046,3,1,2,690,,1950,Moreland,-37.71202,145.01071
Oak Park,6 The Avenue,3,u,601000,SP,Barry,8/4/2017,11.5,3046,3,1,2,220,90,1990,Moreland,-37.7167,144.91749
Oak Park,126A Winifred St,3,h,755000,SP,Eview,8/4/2017,11.5,3046,3,2,1,341,170,2003,Moreland,-37.71312,144.91274
Oak Park,220 Waterloo Rd,3,h,1400000,VB,Stockdale,13/05/2017,11.5,3046,3,1,3,730,,,Moreland,-37.71656,144.90906
Oak Park,10 Magnolia St,5,h,1005000,S,Brad,20/05/2017,11.5,3046,5,3,2,647,,,Moreland,-37.71673,144.91035
Oak Park,7 Ridge Rd,4,h,860000,PI,Jellis,20/05/2017,11.5,3046,4,2,2,301,,,Moreland,-37.71897,144.92155
Oak Park,11 Xavier St,5,h,1306000,S,Eview,20/05/2017,11.5,3046,5,3,3,700,,,Moreland,-37.71489,144.92541
Oak Park,47a Snell Gr,3,t,650000,PI,Brad,22/04/2017,11.5,3046,,,,,,,,-37.72056,144.91526
Oak Park,5/31 Station Rd,3,t,,S,Brad,22/04/2017,11.5,3046,,,,,,,,,144.91941
Oak Park,19A Cardinal Rd,4,h,1250000,S,Frank,29/04/2017,11.5,3046,4,2,3,568,,,Moreland,,
Oak Park,3/21 Lex Gr,3,u,648000,S,Nelson,29/04/2017,11.5,3046,3,1,1,0,94,1998,Moreland,-37.71359,
Oak Park,75 Winifred St,2,h,,SN,Barry,29/04/2017,11.5,3046,2,1,2,724,,,Moreland,-37.71882,144.927
Oakleigh,65 Drummond St,5,h,,S,Buxton,6/5/2017,14,3166,5,3,2,660,212,1920,Monash,-37.71933,144.92427
Oakleigh,101 Atkinson St,4,h,2525000,S,Barry,8/4/2017,14,3166,4,2,0,1143,,,Monash,-37.88993,144.913
Oakleigh,12 Watsonia St,4,h,1615000,S,Woodards,8/4/2017,14,3166,4,2,2,537,199,1920,Monash,-37.89524,145.09108
Oakleigh,1/1438 Dandenong Rd,3,u,655000,PI,Ray,13/05/2017,14,3166,3,1,2,160,104,1970,Monash,-37.91002,145.0928
Oakleigh,24 Gadd St,5,h,1351000,S,Ray,13/05/2017,14,3166,5,3,2,707,175,1955,Monash,-37.89455,145.09599
Oakleigh,36 Westgate St,3,h,1205000,S,buyMyplace,13/05/2017,14,3166,3,2,1,570,,,Monash,-37.90982,145.09435
Oakleigh,4 Mead Ct,2,h,676000,S,Ray,20/05/2017,14,3166,2,1,2,257,,,Monash,-37.90657,145.09701
Oakleigh,7 Hilbert Ct,4,h,1145000,S,Ray,22/04/2017,14,3166,4,2,2,538,,,Monash,-37.90673,145.08689
Oakleigh,141 Atherton Rd,4,h,1600000,PI,Ray,29/04/2017,14,3166,4,3,4,691,213,1950,Monash,-37.895,145.09208
Oakleigh,110 Atkinson St,4,h,1840000,S,Woodards,29/04/2017,14,3166,4,2,2,598,222,1900,Monash,-37.89989,145.10143
Oakleigh,3 Caloola Av,3,h,1580000,PI,Buxton,29/04/2017,14,3166,,,,,,,,-37.89804,145.0993
Ormond,265 Tucker Rd,3,h,1300000,S,Buxton,6/5/2017,11.8,3204,3,2,2,670,,1927,Glen Eira,,145.09283
Ormond,39 Draper St,5,h,2250000,S,Buxton,8/4/2017,11.8,3204,5,2,2,699,228,1925,Glen Eira,-37.90668,
Ormond,6/16 Walsh St,2,u,437500,S,Woodards,8/4/2017,11.8,3204,2,1,1,0,74,1970,Glen Eira,-37.90799,145.05303
Ormond,1/44 Wheeler St,3,t,,SP,Buxton,8/4/2017,11.8,3204,,,,,,,,-37.9023,145.05023
Ormond,2/1 Lillimur Rd,3,u,960000,S,hockingstuart,13/05/2017,11.8,3204,3,2,2,199,167,1995,Glen Eira,,145.04605
Ormond,688 North Rd,4,h,1486000,S,Buxton,13/05/2017,11.8,3204,4,2,1,618,,,Glen Eira,-37.90335,
Ormond,2/8 Bewdley St,3,u,1461000,S,hockingstuart,20/05/2017,11.8,3204,,,,,,,,-37.90512,145.04088
Ormond,53 Murray Rd,3,h,,S,Buxton,20/05/2017,11.8,3204,3,1,2,257,119,1938,Glen Eira,,145.04729
Ormond,286 Tucker Rd,4,t,1425000,S,Buxton,20/05/2017,11.8,3204,4,2,2,314,189,2000,Glen Eira,-37.90799,
Ormond,2 Howard Av,3,h,1710000,S,hockingstuart,22/04/2017,11.8,3204,,,,,,,,-37.90844,145.04224
Ormond,3/10 Ormond Rd,1,u,311500,PI,Ray,29/04/2017,11.8,3204,1,1,1,0,,,Glen Eira,,145.05317
Parkville,13/54 The Avenue,3,u,835000,S,Nelson,6/5/2017,2.6,3052,3,1,1,0,,1978,Melbourne,-37.90322,
Parkville,21 Morrah St,4,h,3970000,S,Collins,13/05/2017,2.6,3052,4,3,1,289,,,Melbourne,-37.78671,145.04549
Parkville,55 Park Dr,3,h,2790000,S,Collins,20/05/2017,2.6,3052,3,2,1,180,120,1890,Melbourne,-37.79588,144.95718
Parkville,108 Parkville Av,4,h,1446000,S,Collings,20/05/2017,2.6,3052,,,,,,,,-37.79614,144.95691
Parkville,101/80 Cade Wy,2,u,500000,VB,Jellis,22/04/2017,2.6,3052,,,,,,,,,144.95377
Pascoe Vale,1/6 Bothwell St,3,t,,S,Rendina,6/5/2017,9.9,3044,3,2,2,272,22,2007,Moreland,,
Pascoe Vale,62 Devon Rd,3,h,755000,S,Nelson,6/5/2017,9.9,3044,3,2,2,294,110,1950,Moreland,-37.72598,
Pascoe Vale,4 Dixon St,2,h,750000,PI,Nelson,6/5/2017,9.9,3044,2,1,2,531,,,Moreland,-37.72149,144.92545
Pascoe Vale,13 McCracken Av,2,h,1290000,S,Nelson,6/5/2017,9.9,3044,,,,,,,,-37.71892,144.92506
Pascoe Vale,3/1 Vale St,2,h,,PI,Raine,6/5/2017,9.9,3044,2,1,2,191,80,2004,Moreland,,144.95081
Pascoe Vale,2 Ann St,2,h,999000,S,Nelson,8/4/2017,9.9,3044,2,1,1,587,95,1920,Moreland,-37.72555,
Pascoe Vale,8 Braeside St,3,h,800000,SP,Nelson,8/4/2017,9.9,3044,3,1,0,793,,,Moreland,-37.73062,144.92549
Pascoe Vale,115 Derby St,4,h,800000,S,Nelson,8/4/2017,9.9,3044,4,1,1,593,131,1970,Moreland,-37.71817,144.93566
Pascoe Vale,147 Derby St,3,h,806000,SP,Brad,8/4/2017,9.9,3044,3,1,1,488,,,Moreland,-37.72778,144.95059
Pascoe Vale,16a Joffre Rd,3,h,650000,SP,Nelson,8/4/2017,9.9,3044,,,,,,,,-37.72531,144.94627
Pascoe Vale,18 Windsor St,3,h,,PI,hockingstuart,8/4/2017,9.9,3044,3,2,2,537,113,1958,Moreland,,144.94666
Pascoe Vale,7/20 Avoca Cr,2,t,660000,SP,Nelson,13/05/2017,9.9,3044,,,,,,,,-37.72408,
Pascoe Vale,9 Bawden Ct,4,h,770000,S,Nelson,13/05/2017,9.9,3044,4,1,2,596,130,1960,Moreland,,144.94521
Pascoe Vale,3/238 Cumberland Rd,2,u,496000,S,Brad,13/05/2017,9.9,3044,2,1,1,136,,,Moreland,-37.71949,
Pascoe Vale,1/142 Derby St,3,h,585000,S,YPA,13/05/2017,9.9,3044,3,1,1,0,129,2000,Moreland,-37.72175,144.94557
Pascoe Vale,1/29 Devon Rd,2,t,540000,VB,Nelson,13/05/2017,9.9,3044,2,1,2,240,,,Moreland,-37.72433,144.94062
Pascoe Vale,155 Landells Rd,3,h,,PI,Barry,13/05/2017,9.9,3044,,,,,,,,-37.72169,144.94725
Pascoe Vale,5 Sims St,3,h,708000,S,hockingstuart,13/05/2017,9.9,3044,3,1,2,321,94,1950,Moreland,,144.92401
Pascoe Vale,7/26 Snell Gr,2,u,497000,SP,Nelson,13/05/2017,9.9,3044,2,1,1,123,,1970,Moreland,-37.72421,
Pascoe Vale,6 Wicklow St,3,h,800000,S,Brad,13/05/2017,9.9,3044,3,1,2,506,,,Moreland,-37.71805,144.94236
Pascoe Vale,8 Ann St,4,h,1395000,S,Nelson,20/05/2017,9.9,3044,4,3,4,590,,,Moreland,-37.71873,144.93219
Pascoe Vale,10/43 Arndt Rd,2,u,427500,S,hockingstuart,20/05/2017,9.9,3044,2,1,1,134,75,1988,Moreland,-37.73022,144.94333
Pascoe Vale,19 Dale Av,5,h,1301000,S,Frank,20/05/2017,9.9,3044,,,,,,,,-37.72158,144.93573
Pascoe Vale,2 Kirbister St,3,h,,S,Brad,20/05/2017,9.9,3044,3,1,1,687,122,1950,Moreland,,144.92924
Pascoe Vale,5/137 Northumberland Rd,3,t,560000,S,Nelson,20/05/2017,9.9,3044,3,2,1,141,94,2009,Moreland,-37.73187,
Pascoe Vale,1/7 Avoca Cr,3,u,620000,S,Brad,22/04/2017,9.9,3044,,,,,,,,-37.71771,144.94725
Pascoe Vale,24 Bolingbroke St,5,h,1410000,PI,Brad,22/04/2017,9.9,3044,5,3,4,1004,,,Moreland,,144.93278
Pascoe Vale,2A Bolingbroke St,2,t,520000,S,Brad,22/04/2017,9.9,3044,2,1,1,0,82,2011,Moreland,-37.73213,
Pascoe Vale,3/307 Cumberland Rd,2,t,652000,S,Eview,22/04/2017,9.9,3044,,,,,,,,-37.73242,144.93525
Pascoe Vale,12 Irma Gr,3,h,1017500,S,Brad,22/04/2017,9.9,3044,3,1,1,620,,,Moreland,,144.93771
Pascoe Vale,2 John St,2,h,,S,Nelson,22/04/2017,9.9,3044,2,2,2,814,,,Moreland,-37.73029,
Pascoe Vale,24 Windsor St,2,h,910000,S,D'Aprano,22/04/2017,9.9,3044,2,1,3,602,,,Moreland,-37.73426,144.9445
Pascoe Vale,2/20 Bristol Rd,3,t,600000,PI,Ray,29/04/2017,9.9,3044,,,,,,,,-37.72402,144.94439
Pascoe Vale,4/103 Cumberland Rd,2,t,600000,SP,Nelson,29/04/2017,9.9,3044,,,,,,,,,144.94474
Pascoe Vale,2/307 Cumberland Rd,3,t,690000,S,Eview,29/04/2017,9.9,3044,,,,,,,,,
Pascoe Vale,16 Hayes Pde,5,h,958000,S,Nelson,29/04/2017,9.9,3044,5,2,2,706,166,1950,Moreland,,
